개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태명,폐업일자,휴업시작일자,휴업종료일자,소재지우편번호,도로명우편번호,사업장명,데이터갱신구분,데이터갱신시점,도로명주소,상세영업상태명,상세영업상태코드,약국영업면적,영업상태코드,전화번호,좌표정보(X),좌표정보(Y),지번주소,지정일자,최종수정시점
3340000,PHMD120163340025084000011,2016-10-17,,폐업,2025-12-26,,,,49356,아이튼튼약국,I,2026-05-02 22:01:10,"부산광역시 사하구 사하로 188, 1층 (괴정동)",폐업,03,33,03,0512045050,381767.188501111    ,179535.623799296    ,부산광역시 사하구 괴정동 961-2,2016-10-17,2025-12-29 08:55:04
3340000,PHMD119923340025084000004,1992-04-20,,폐업,2025-05-26,,,,49442,신신약국,I,2026-05-02 22:01:07,부산광역시 사하구 장평로 300(신평동),폐업,03,50,03,0512063205,379904.712702774    ,178878.861560934    ,부산광역시 사하구 신평동 161-175,1992-04-20,2025-05-26 14:14:07
3340000,PHMD119933340025084000004,1993-08-27,,폐업,2018-06-01,,,604-755,49506,대우약국,I,2026-05-02 22:01:07,"부산광역시 사하구 다대낙조1길 12, 상가동 203호 (다대동, 대우아파트)",폐업,03,33,03,,379390.249503698    ,174035.700224564    ,부산광역시 사하구 다대동 1552번지 대우아파트상가 203호,1993-08-27,2018-05-29 10:02:42
3340000,PHMD119933340025084000005,1993-09-24,,폐업,2013-04-23,,,,,대학당약국,I,2026-05-02 22:01:07,부산광역시 사하구 낙동대로 430 (당리동),폐업,03,33,03,0512045080,379687.970097668    ,180158.448179642    ,부산광역시 사하구 당리동 313-22,1993-09-24,2013-04-23 10:16:46
3340000,PHMD119943340025084000002,1994-04-21,,폐업,2009-03-18,,,,,장림제일약국,I,2026-05-02 22:01:07,,폐업,03,50,03,,,,부산광역시 사하구 장림2동 615-464,1994-04-21,2009-03-18 16:33:46
3340000,PHMD119943340025084000003,1994-05-06,,폐업,2010-09-14,,,,,제민희보약국,I,2026-05-02 22:01:07,,폐업,03,33,03,,,,부산광역시 사하구 신평2동 613-1,1994-05-06,2010-09-14 13:44:21
3340000,PHMD119953340025084000005,1995-11-08,,폐업,2010-03-22,,,604-815,,은하약국,I,2026-05-02 22:01:07,"부산광역시 사하구 낙동대로216번길 3 (괴정동,신화프라자101호)",폐업,03,36,03,,381626.069948335    ,179756.036346346    ,부산광역시 사하구 괴정1동 998번지  신화프라자101호,1995-11-08,2010-03-22 18:02:20
3340000,PHMD119973340025084000001,1997-09-26,,폐업,2011-12-12,,,,,메디팜성원약국,I,2026-05-02 22:01:08,,폐업,03,34,03,0512912208,,,부산광역시 사하구 당리동 313-23,1997-09-26,2011-12-12 17:44:13
3340000,PHMD119973340025084000002,1997-11-27,,폐업,2016-07-18,,,,49311,대림약국,I,2026-05-02 22:01:08,부산광역시 사하구 낙동남로 1419 (하단동),폐업,03,129,03,0512929148,379255.767723757    ,180379.560050102    ,부산광역시 사하구 하단2동 526-17,1997-11-27,2016-07-18 18:01:39
3340000,PHMD119983340025084000001,1998-01-19,,폐업,2022-02-01,,,,49475,밝은미소 윤약국,I,2026-05-02 22:01:08,"부산광역시 사하구 장림번영로 43, 1층 (장림동)",폐업,03,92,03,0512635200,379610.12829966     ,177530.039743278    ,부산광역시 사하구 장림동 325번지 74호,1998-01-19,2022-01-17 11:33:46
3340000,PHMD119983340025084000002,1998-03-12,,폐업,2013-08-02,,,,,SK약국,I,2026-05-02 22:01:08,"부산광역시 사하구 하신번영로 407, 101호 (하단동)",폐업,03,56,03,0512948111,378644.397589143    ,181572.854733243    ,부산광역시 사하구 하단동 1157-10 101호,1998-03-12,2013-08-02 15:51:05
3340000,PHMD119983340025084000003,1998-03-12,,폐업,2012-06-22,,,,,명천당약국,I,2026-05-02 22:01:08,,폐업,03,64,03,0512656044,,,부산광역시 사하구 다대1동 909,1998-03-12,2012-06-22 18:24:42
3340000,PHMD119983340025084000004,1998-07-28,,폐업,2012-07-26,,,,,이영약국,I,2026-05-02 22:01:08,,폐업,03,27,03,0512063723,,,부산광역시 사하구 괴정2동 377-75,1998-07-28,2012-07-26 10:06:17
3340000,PHMD120003340025084000001,2000-01-18,,폐업,2013-07-03,,,604-834,,탑마트약국,I,2026-05-02 22:01:08,부산광역시 사하구 하신중앙로 210 (신평동),폐업,03,17,03,0512028879,378825.263743941    ,179326.096542535    ,부산광역시 사하구 신평2동 452번지 1호,2000-01-18,2013-07-03 16:20:43
3340000,PHMD120003340025084000003,2000-08-29,,폐업,2018-05-05,,,,49374,재생당약국,I,2026-05-02 22:01:08,부산광역시 사하구 옥천로 11 (감천동),폐업,03,20,03,0512919886,382797.093880504    ,178461.493601889    ,부산광역시 사하구 감천1동 476-4,2000-08-29,2018-05-04 14:15:26
3340000,PHMD120013340025084000001,2001-01-16,,폐업,2018-03-01,,,,49408,박하약국,I,2026-05-02 22:01:08,부산광역시 사하구 낙동대로 447 (하단동),폐업,03,56,03,0512036033,379501.294034501    ,180188.653577159    ,부산광역시 사하구 하단1동 619-2,2001-01-16,2018-02-26 11:58:53
3340000,PHMD120013340025084000002,2001-01-22,,폐업,2019-07-08,,,,49503,몰운대약국,I,2026-05-02 22:01:08,부산광역시 사하구 다대로 636 (다대동),폐업,03,46,03,0512644058,379656.270974742    ,174087.295724335    ,부산광역시 사하구 다대1동 1551-25,2001-01-22,2019-07-08 10:23:02
3340000,PHMD120013340025084000004,2001-04-09,,폐업,2013-06-12,,,,,건강한약국,I,2026-05-02 22:01:08,,폐업,03,153,03,0512057783,,,부산광역시 사하구 괴정1동 970-6,2001-04-09,2013-06-12 14:01:32
3340000,PHMD120013340025084000006,2001-05-11,,폐업,2018-01-27,,,,49432,보건약국,I,2026-05-02 22:01:08,부산광역시 사하구 하신번영로 127 (신평동),폐업,03,79,03,,378646.914496708    ,178999.20511066     ,부산광역시 사하구 신평2동 647-4,2001-05-11,2018-01-17 10:52:05
3340000,PHMD120013340025084000007,2001-07-19,,폐업,2009-08-04,,,,,원약국,I,2026-05-02 22:01:08,,폐업,03,62,03,,,,부산광역시 사하구 괴정3동 427-134,2001-07-19,2009-08-04 13:58:13
3340000,PHMD120113340025084000013,2011-09-01,,폐업,2017-03-06,,,604-818,49512,구평약국,I,2026-05-02 22:01:09,"부산광역시 사하구 두송로 210 (구평동,(2층))",폐업,03,53,03,0512624511,381412.41204889     ,176406.761336568    ,부산광역시 사하구 구평동 435번지 334호 (2층),2011-09-01,2017-03-06 10:14:19
3340000,PHMD120113340025084000014,2011-09-08,,폐업,2011-11-01,,,604-833,,편안한약국,I,2026-05-02 22:01:09,부산광역시 사하구 다대로 129 (신평동),폐업,03,24,03,0512031009,380322.242589274    ,178661.556876696    ,부산광역시 사하구 신평1동 91번지 (1층일부),2011-09-08,2011-11-01 13:26:20
3340000,PHMD120123340025084000001,2012-01-09,,폐업,2012-04-17,,,604-840,,우주약국,I,2026-05-02 22:01:09,부산광역시 사하구 다대로277번길 35 (장림동),폐업,03,47,03,,380425.773722479    ,177088.791114568    ,부산광역시 사하구 장림동 39번지,2012-01-09,2012-04-17 14:44:01
3340000,PHMD120123340025084000002,2012-02-06,,폐업,2014-04-21,,,604-810,,화산약국,I,2026-05-02 22:01:09,"부산광역시 사하구 낙동대로 185-1, 1층일부층 (괴정동)",폐업,03,62,03,0512032835,381950.833320892    ,179822.152872981    ,부산광역시 사하구 괴정3동 427번지 134호 1층일부,2012-02-06,2014-04-21 09:46:29
3340000,PHMD120123340025084000003,2012-03-05,,폐업,2012-10-22,,,604-829,,성원약국,I,2026-05-02 22:01:09,"부산광역시 사하구 낙동대로 428, 1층일부층 (당리동)",폐업,03,37,03,,379701.843816201    ,180165.610161673    ,부산광역시 사하구 당리동 313번지 23호,2012-03-05,2012-10-22 09:49:01
3340000,PHMD120123340025084000005,2012-04-30,,폐업,2015-05-18,,,604-843,,장림정다운약국,I,2026-05-02 22:01:09,부산광역시 사하구 다대로 253 (장림동),폐업,03,134,03,0512656462,380304.124127636    ,177424.842927083    ,부산광역시 사하구 장림동 188번지 5호,2012-04-30,2015-05-18 09:40:50
3340000,PHMD120123340025084000007,2012-05-18,,폐업,2013-04-29,,,604-840,,우리아이약국,I,2026-05-02 22:01:09,부산광역시 사하구 다대로 271 (장림동),폐업,03,60,03,,380297.445306368    ,177236.615730627    ,부산광역시 사하구 장림동 275번지 1호,2012-05-18,2013-04-29 10:47:55
3340000,PHMD120123340025084000008,2012-06-29,,폐업,2016-10-27,,,604-815,49381,무지개약국,I,2026-05-02 22:01:09,부산광역시 사하구 사하로 201 (괴정동),폐업,03,28,03,,381664.491797809    ,179662.898764575    ,부산광역시 사하구 괴정동 970번지 2호,2012-06-29,2016-10-27 14:27:31
3340000,PHMD120123340025084000009,2012-07-09,,폐업,2018-04-06,,,604-825,49524,다대중앙약국,I,2026-05-02 22:01:09,"부산광역시 사하구 다대로 549, 1층 (다대동)",폐업,03,80,03,,379768.050922519    ,174910.857552639    ,부산광역시 사하구 다대동 909번지 세광빌딩1층,2012-07-09,2018-04-04 14:13:18
3340000,PHMD120123340025084000011,2012-11-27,,폐업,2013-04-17,,,604-756,,열린약국,I,2026-05-02 22:01:09,"부산광역시 사하구 다대로 473, 상가1동 6층 01호 (다대동, 현대아파트)",폐업,03,56,03,,380398.062015138    ,175314.286676535    ,부산광역시 사하구 다대2동 120번지 1호 현대아파트 상가1동 6층01호,2012-11-27,2013-04-17 09:31:18
3340000,PHMD120123340025084000013,2012-12-07,,폐업,2016-08-01,,,604-813,49402,조은약국,I,2026-05-02 22:01:09,"부산광역시 사하구 장평로 445, 1층 (괴정동)",폐업,03,55,03,,381041.901040525    ,179455.220139718    ,부산광역시 사하구 괴정동 553번지 3호 1층일부,2012-12-07,2016-08-01 10:41:59
3340000,PHMD120133340025084000001,2013-01-02,,폐업,2014-06-05,,,604-840,,미소래메디칼약국,I,2026-05-02 22:01:09,부산광역시 사하구 다대로 279 (장림동),폐업,03,59,03,,380298.369336846    ,177145.90045357     ,부산광역시 사하구 장림동 285번지 8호,2013-01-02,2014-06-05 14:43:57
3340000,PHMD120133340025084000003,2013-02-01,,폐업,2015-06-01,,,604-806,,사하중앙약국,I,2026-05-02 22:01:09,부산광역시 사하구 감천로 59 (감천동),폐업,03,107,03,,382257.027162683    ,178627.560842454    ,부산광역시 사하구 감천동 713번지 11호,2013-02-01,2015-06-01 11:11:56
3340000,PHMD120133340025084000004,2013-02-12,,폐업,2019-05-30,,,604-830,49411,미래팜약국,I,2026-05-02 22:01:10,부산광역시 사하구 낙동대로 399 (당리동),폐업,03,55,03,,379952.228640273    ,180002.25556968     ,부산광역시 사하구 당리동 325번지 18호,2013-02-12,2019-05-23 10:26:26
3340000,PHMD120133340025084000006,2013-03-14,,폐업,2013-06-04,,,604-843,,백초약국,I,2026-05-02 22:01:10,"부산광역시 사하구 장림번영로 53, 107호 (장림동, 나산리버빌)",폐업,03,76,03,,379710.917181047    ,177538.732477786    ,부산광역시 사하구 장림동 321번지 28호 나산리버빌 107호,2013-03-14,2013-06-04 12:45:00
3340000,PHMD120133340025084000007,2013-04-17,,폐업,2018-09-08,,,604-756,49520,열린약국,I,2026-05-02 22:01:10,"부산광역시 사하구 다대로 473, 상가1동 6층 01호 (다대동, 현대아파트)",폐업,03,56,03,,380398.062015138    ,175314.286676535    ,부산광역시 사하구 다대동 120번지 1호 현대아파트 상가1동 6층 01호,2013-04-17,2018-09-07 11:13:15
3340000,PHMD120133340025084000009,2013-05-23,,폐업,2014-04-01,,,604-825,,다대포약국,I,2026-05-02 22:01:10,부산광역시 사하구 다대로 555 (다대동),폐업,03,120,03,,379744.607003682    ,174842.792502823    ,부산광역시 사하구 다대동 778번지,2013-05-23,2014-04-01 09:42:30
3340000,PHMD120133340025084000010,2013-07-03,,폐업,2014-07-14,,,604-834,,탑마트약국,I,2026-05-02 22:01:10,부산광역시 사하구 하신중앙로 210 (신평동),폐업,03,22,03,,378825.263743941    ,179326.096542535    ,부산광역시 사하구 신평동 452번지 1호,2013-07-03,2014-07-14 10:44:19
3340000,PHMD120133340025084000012,2013-09-17,,폐업,2023-06-15,,,604-851,49301,하나약국,I,2026-05-02 22:01:10,"부산광역시 사하구 하신번영로 407, 108호 (하단동, 웰빙프라자)",폐업,03,31,03,0512073301,378644.397589143    ,181572.854733243    ,부산광역시 사하구 하단동 1157번지 10호 웰빙프라자  108호,2013-09-17,2023-06-15 17:35:12
3340000,PHMD120133340025084000013,2013-10-11,,폐업,2015-03-31,,,604-842,,대동약국,I,2026-05-02 22:01:10,"부산광역시 사하구 하신중앙로22번길 9, 1층 (장림동)",폐업,03,33,03,0512631103,379153.470854054    ,177580.07335398     ,부산광역시 사하구 장림동 1124번지 11호,2013-10-11,2015-03-31 16:43:48
3340000,PHMD120143340025084000001,2014-03-24,,폐업,2017-04-14,,,604-833,49440,행복약국,I,2026-05-02 22:01:10,부산광역시 사하구 다대로130번길 54 (신평동),폐업,03,44,03,0512914411,380201.321762726    ,178767.571602926    ,부산광역시 사하구 신평동 111번지 177호,2014-03-24,2017-04-14 09:10:55
3340000,PHMD120143340025084000002,2014-04-01,,폐업,2017-03-02,,,604-825,49524,신다대포약국,I,2026-05-02 22:01:10,부산광역시 사하구 다대로 555 (다대동),폐업,03,120,03,,379744.607003682    ,174842.792502823    ,부산광역시 사하구 다대동 778번지,2014-04-01,2017-03-02 11:00:28
3340000,PHMD120143340025084000003,2014-04-21,,폐업,2014-07-29,,,604-810,,화산약국,I,2026-05-02 22:01:10,"부산광역시 사하구 낙동대로 185-1, 1층일부층 (괴정동)",폐업,03,62,03,0512032835,381950.833320892    ,179822.152872981    ,부산광역시 사하구 괴정동 427번지 134호,2014-04-21,2014-07-29 13:24:17
3340000,PHMD120143340025084000005,2014-06-09,,폐업,2014-06-12,,,604-821,,보광약국,I,2026-05-02 22:01:10,"부산광역시 사하구 다대로381번길 94, 2층일부층 (다대동)",폐업,03,22,03,,381040.237914887    ,175692.777619459    ,부산광역시 사하구 다대동 95번지 1호,2014-06-09,2014-06-12 12:46:20
3340000,PHMD120093340025084000021,2009-12-10,,폐업,2010-12-30,,,604-084,,조은약국,I,2026-05-02 22:01:09,부산광역시 사하구 장평로 445 (괴정동),폐업,03,50,03,,381041.901040525    ,179455.220139718    ,부산광역시 사하구 괴정4동 553번지 3호,2009-12-10,2010-12-30 11:33:19
3340000,PHMD120093340025084000023,2009-12-31,,폐업,2023-12-27,,,604-081,49340,연합약국,I,2026-05-02 22:01:09,"부산광역시 사하구 낙동대로 234, 1층 (괴정동)",폐업,03,43,03,0512027707,381512.603230121    ,179681.24434914     ,부산광역시 사하구 괴정1동 935번지 21호 외1필지 1층,2009-12-31,2023-12-27 18:22:45
3340000,PHMD120103340025084000001,2010-02-01,,폐업,2016-07-20,,,604-071,49371,조이팜약국,I,2026-05-02 22:01:09,부산광역시 사하구 감천로 55 (감천동),폐업,03,50,03,,382201.460484661    ,178655.370586857    ,부산광역시 사하구 감천동 648번지 6호 일부,2010-02-01,2016-07-20 11:10:23
3340000,PHMD120103340025084000002,2010-03-02,,폐업,2010-10-04,,,604-051,,다대포약국,I,2026-05-02 22:01:09,부산광역시 사하구 다대로 555 (다대동),폐업,03,121,03,,379744.607003682    ,174842.792502823    ,부산광역시 사하구 다대1동 778번지,2010-03-02,2010-10-05 13:51:01
3340000,PHMD120103340025084000005,2010-04-26,,폐업,2019-09-01,,,604-845,49482,해동온누리약국,I,2026-05-02 22:01:09,"부산광역시 사하구 장림번영로 40, 1층 (장림동)",폐업,03,103,03,0512642576,379576.18036074     ,177479.647988704    ,부산광역시 사하구 장림동 332번지 2호 장림메디칼 1층,2010-04-26,2019-08-26 10:14:28
3340000,PHMD120103340025084000006,2010-05-02,,폐업,2018-02-22,,,604-083,,인화약국,I,2026-05-02 22:01:09,부산광역시 사하구 사하로 184-4 (괴정동),폐업,03,31,03,,381785.748110688    ,179507.821113859    ,부산광역시 사하구 괴정3동 955번지 1호,2010-05-02,2018-02-20 13:54:37
3340000,PHMD120103340025084000007,2010-06-07,,폐업,2011-05-06,,,604-083,,화산약국,I,2026-05-02 22:01:09,부산광역시 사하구 낙동대로 185-1 (괴정동),폐업,03,62,03,,381950.833320892    ,179822.152872981    ,부산광역시 사하구 괴정3동 427번지 134호,2010-06-07,2011-05-06 09:28:05
3340000,PHMD120103340025084000008,2010-07-09,,폐업,2017-11-13,,,604-021,49408,우리들약국,I,2026-05-02 22:01:09,"부산광역시 사하구 낙동대로 451, 1층 (하단동)",폐업,03,132,03,,379453.799223213    ,180213.16712886     ,부산광역시 사하구 하단동 618번지 4호 금동빌딩 1층,2010-07-09,2017-11-10 10:38:44
3340000,PHMD120103340025084000009,2010-08-17,,폐업,2011-09-01,,,604-060,,신구평약국,I,2026-05-02 22:01:09,부산광역시 사하구 두송로 210 (구평동),폐업,03,53,03,,381412.41204889     ,176406.761336568    ,부산광역시 사하구 구평동 435번지 334호,2010-08-17,2011-09-01 09:50:18
3340000,PHMD120103340025084000010,2010-09-13,,폐업,2012-02-29,,,604-042,,장림참약국,I,2026-05-02 22:01:09,"부산광역시 사하구 장림번영로 50 (장림동,나동)",폐업,03,80,03,,379677.110328236    ,177470.4537142      ,부산광역시 사하구 장림2동 333번지 2호 나동,2010-09-13,2012-02-29 10:09:55
3340000,PHMD120103340025084000011,2010-09-14,,폐업,2012-12-21,,,604-032,,제민희보약국,I,2026-05-02 22:01:09,부산광역시 사하구 하신번영로167번길 31 (신평동),폐업,03,33,03,,378488.74082219     ,179354.925111135    ,부산광역시 사하구 신평2동 613번지 1호,2010-09-14,2012-12-21 10:15:48
3340000,PHMD120103340025084000012,2010-10-05,,폐업,2013-05-23,,,604-051,,다대포약국,I,2026-05-02 22:01:09,부산광역시 사하구 다대로 555 (다대동),폐업,03,120,03,,379744.607003682    ,174842.792502823    ,부산광역시 사하구 다대1동 778번지,2010-10-05,2013-05-23 10:07:24
3340000,PHMD120103340025084000013,2010-10-22,,폐업,2014-12-22,,,604-031,,우리들약국,I,2026-05-02 22:01:09,부산광역시 사하구 다대로 131-4 (신평동),폐업,03,40,03,0512010401,380326.141716623    ,178626.113645719    ,부산광역시 사하구 신평1동 33번지 114호,2010-10-22,2014-12-24 18:30:05
3340000,PHMD120103340025084000014,2010-10-27,,폐업,2013-01-02,,,604-083,,명신약국,I,2026-05-02 22:01:09,부산광역시 사하구 사하로198번길 2 (괴정동),폐업,03,30,03,,381750.626881017    ,179625.838539201    ,부산광역시 사하구 괴정3동 1012번지 5호 외2필지,2010-10-27,2013-01-02 18:42:42
3340000,PHMD120103340025084000015,2010-12-30,,폐업,2011-06-28,,,604-084,,조은약국,I,2026-05-02 22:01:09,부산광역시 사하구 장평로 445 (괴정동),폐업,03,50,03,,381041.901040525    ,179455.220139718    ,부산광역시 사하구 괴정4동 553번지 3호,2010-12-30,2011-06-28 09:55:12
3340000,PHMD120113340025084000001,2011-01-27,,폐업,2021-07-23,,,604-051,49524,혜인약국,I,2026-05-02 22:01:09,부산광역시 사하구 다대로 559 (다대동),폐업,03,58,03,0512611293,379730.124888431    ,174823.87811521     ,부산광역시 사하구 다대1동 774번지,2011-01-27,2021-07-23 15:07:22
3340000,PHMD120113340025084000002,2011-01-27,,폐업,2013-10-11,,,604-041,,대동약국,I,2026-05-02 22:01:09,부산광역시 사하구 하신중앙로22번길 9 (장림동),폐업,03,23,03,,379153.470854054    ,177580.07335398     ,부산광역시 사하구 장림1동 1124번지 11호,2011-01-27,2013-10-11 09:21:19
3340000,PHMD120113340025084000003,2011-03-02,,폐업,2011-05-02,,,604-824,,소나무약국,I,2026-05-02 22:01:09,"부산광역시 사하구 다대로 485 (다대동,일영빌딩 B동 (2층일부))",폐업,03,38,03,0512620277,380191.099082637    ,175359.769070119    ,부산광역시 사하구 다대1동 308번지 2호 일영빌딩 B동 (2층일부),2011-03-02,2011-05-02 11:34:25
3340000,PHMD120113340025084000005,2011-04-04,,폐업,2011-07-04,,,604-822,,다대햇살가득한약국,I,2026-05-02 22:01:09,"부산광역시 사하구 다대로 473 (다대동,현대아파트상가1동 6층8호)",폐업,03,78,03,0512637714,380398.062015138    ,175314.286676535    ,부산광역시 사하구 다대2동 120번지 1호 현대아파트상가1동 6층8호,2011-04-04,2011-07-04 10:50:44
3340000,PHMD120113340025084000006,2011-05-06,,폐업,2012-02-06,,,604-810,,화산약국,I,2026-05-02 22:01:09,"부산광역시 사하구 낙동대로 185-1 (괴정동,(1층일부))",폐업,03,62,03,0512032835,381950.833320892    ,179822.152872981    ,부산광역시 사하구 괴정3동 427번지 134호 (1층일부),2011-05-06,2012-02-06 09:47:11
3340000,PHMD120113340025084000008,2011-06-28,,폐업,2012-12-07,,,604-813,,조은약국,I,2026-05-02 22:01:09,"부산광역시 사하구 장평로 445 (괴정동,1층일부)",폐업,03,50,03,0512933898,381041.901040525    ,179455.220139718    ,부산광역시 사하구 괴정4동 553번지 3호 1층일부,2011-06-28,2012-12-07 13:37:12
3340000,PHMD120113340025084000009,2011-07-04,,폐업,2013-02-01,,,604-806,,사하중앙약국,I,2026-05-02 22:01:09,"부산광역시 사하구 감천로 59, 101호 (감천동,1층)",폐업,03,100,03,0512038878,382257.027162683    ,178627.560842454    ,부산광역시 사하구 감천1동 713번지 11호 1층 101호,2011-07-04,2013-02-01 16:24:58
3340000,PHMD120113340025084000010,2011-08-16,,폐업,2015-05-26,,,604-849,,행복한약국,I,2026-05-02 22:01:09,부산광역시 사하구 낙동남로 1399 (하단동),폐업,03,96,03,0512075202,379059.721412955    ,180375.316444663    ,부산광역시 사하구 하단2동 525번지 8호 (1층일부),2011-08-16,2015-05-26 09:00:23
3340000,PHMD120113340025084000011,2011-08-24,,폐업,2013-12-02,,,604-828,,하윤약국,I,2026-05-02 22:01:09,"부산광역시 사하구 낙동대로 410 (당리동,(1층일부))",폐업,03,32,03,0517117231,379877.183525873    ,180099.155158445    ,부산광역시 사하구 당리동 316번지 27호 (1층일부),2011-08-24,2013-12-02 09:36:50
3340000,PHMD120083340025084000022,2008-11-24,,폐업,2016-12-06,,,604-829,,수정약국,I,2026-05-02 22:01:09,부산광역시 사하구 승학로 12 (당리동),폐업,03,46,03,0512059797,379556.650333695    ,180376.546108736    ,부산광역시 사하구 당리동 306번지 1호,2008-11-24,2016-12-06 13:28:48
3340000,PHMD120083340025084000023,2008-12-02,,폐업,2009-12-22,,,604-031,,성현약국,I,2026-05-02 22:01:09,,폐업,03,30,03,0512031566,,,부산광역시 사하구 신평동 33번지 80호,2008-12-02,2009-12-22 15:10:22
3340000,PHMD120083340025084000025,2008-12-12,,폐업,2009-12-10,,,604-813,,조은약국,I,2026-05-02 22:01:09,부산광역시 사하구 장평로 445 (괴정동),폐업,03,50,03,,381041.901040525    ,179455.220139718    ,부산광역시 사하구 괴정동 553번지 3호,2008-12-12,2009-12-10 09:47:10
3340000,PHMD120083340025084000026,2008-09-18,,폐업,2015-03-16,,,604-081,,수림약국,I,2026-05-02 22:01:09,부산광역시 사하구 사하로 165 (괴정동),폐업,03,55,03,0519036012,381710.215289299    ,179319.913222277    ,부산광역시 사하구 괴정1동 484번지 24호,2008-09-18,2015-03-16 14:26:24
3340000,PHMD120093340025084000002,2009-02-11,,폐업,2009-04-01,,,604-020,,다사랑약국,I,2026-05-02 22:01:09,부산광역시 사하구 낙동남로 1388 (하단동),폐업,03,46,03,,,,부산광역시 사하구 하단동 596번지 14호,2009-02-11,2009-03-24 13:30:43
3340000,PHMD120093340025084000003,2009-02-16,,폐업,2012-11-30,,,604-020,,해승약국,I,2026-05-02 22:01:09,부산광역시 사하구 낙동대로 466 (하단동),폐업,03,50,03,,379427.560654362    ,180365.561325386    ,부산광역시 사하구 하단동 534번지 13호,2009-02-16,2012-11-30 10:06:27
3340000,PHMD120093340025084000004,2009-02-13,,폐업,2009-09-09,,,604-040,,참빛약국,I,2026-05-02 22:01:09,부산광역시 사하구 하신중앙로 46 (장림동),폐업,03,15,03,,379157.466095499    ,177769.760203103    ,부산광역시 사하구 장림동 1118번지,2009-02-13,2009-09-09 13:14:41
3340000,PHMD120093340025084000005,2009-02-27,,폐업,2012-05-18,,,604-840,,우리아이약국,I,2026-05-02 22:01:09,부산광역시 사하구 다대로 271 (장림동),폐업,03,60,03,0512625700,380297.445306368    ,177236.615730627    ,부산광역시 사하구 장림2동 275번지 1호,2009-02-27,2012-05-18 11:33:42
3340000,PHMD120093340025084000006,2009-03-02,,폐업,2013-01-02,,,604-840,,미소래메디칼약국,I,2026-05-02 22:01:09,부산광역시 사하구 다대로 279 (장림동),폐업,03,43,03,,380298.369336846    ,177145.90045357     ,부산광역시 사하구 장림2동 285번지 8호,2009-03-02,2013-01-02 09:42:30
3340000,PHMD120093340025084000007,2009-03-24,,폐업,2016-01-08,,,604-021,,다사랑약국,I,2026-05-02 22:01:09,부산광역시 사하구 낙동남로 1388 (하단동),폐업,03,46,03,,,,부산광역시 사하구 하단1동 596번지 14호,2009-03-24,2016-01-08 17:49:42
3340000,PHMD120093340025084000008,2009-03-24,,폐업,2009-07-25,,,604-042,,장림약국,I,2026-05-02 22:01:09,부산광역시 사하구 장림번영로 50 (장림동),폐업,03,52,03,,379677.110328236    ,177470.4537142      ,부산광역시 사하구 장림2동 333번지 2호,2009-03-24,2009-07-20 17:35:22
3340000,PHMD120093340025084000009,2009-04-02,,폐업,2010-11-04,,,604-042,,제일약국,I,2026-05-02 22:01:09,,폐업,03,89,03,,379435.778010624    ,177490.278231834    ,부산광역시 사하구 장림2동 615번지 464호,2009-04-02,2011-04-14 09:17:36
3340000,PHMD120093340025084000010,2009-04-21,,폐업,2009-06-07,,,604-081,,신괴정약국,I,2026-05-02 22:01:09,부산광역시 사하구 낙동대로 245 (괴정동),폐업,03,84,03,,381395.589617648    ,179582.983260936    ,부산광역시 사하구 괴정1동 894번지 2호,2009-04-21,2009-06-04 11:25:48
3340000,PHMD120093340025084000011,2009-06-04,,폐업,2010-04-25,,,604-081,,신괴정약국,I,2026-05-02 22:01:09,부산광역시 사하구 낙동대로 245 (괴정동),폐업,03,84,03,,381395.589617648    ,179582.983260936    ,부산광역시 사하구 괴정1동 894번지 2호,2009-06-04,2010-04-23 14:11:32
3340000,PHMD120093340025084000012,2009-07-20,,폐업,2010-04-30,,,604-042,,초록약국,I,2026-05-02 22:01:09,부산광역시 사하구 장림번영로 50 (장림동),폐업,03,52,03,,379677.110328236    ,177470.4537142      ,부산광역시 사하구 장림2동 333번지 2호,2009-07-20,2010-04-30 10:01:41
3340000,PHMD120093340025084000013,2009-08-04,,폐업,2010-06-07,,,604-083,,화산약국,I,2026-05-02 22:01:09,부산광역시 사하구 낙동대로 185-1 (괴정동),폐업,03,62,03,,381950.833320892    ,179822.152872981    ,부산광역시 사하구 괴정3동 427번지 134호,2009-08-04,2010-06-07 13:21:38
3340000,PHMD119963340025084000001,1996-07-27,,영업/정상,,,,,49398,당리수정약국,I,2026-05-02 22:01:08,부산광역시 사하구 다대로 3 (당리동),영업중,13,30,01,0512036636,380194.5417172      ,179862.404204296    ,부산광역시 사하구 당리동 336-3,1996-07-27,2021-08-31 17:58:08
3340000,PHMD119993340025084000001,1999-05-20,,영업/정상,,,,,49408,오거리약국,I,2026-05-02 22:01:08,부산광역시 사하구 낙동대로 449(하단동),영업중,13,145,01,0512087003,379489.201253247    ,180202.270222836    ,부산광역시 사하구 하단동 619-1,1999-05-20,2022-08-22 17:02:14
3340000,PHMD119993340025084000002,1999-06-15,,영업/정상,,,,,49381,신세화약국,I,2026-05-02 22:01:11,부산광역시 사하구 사하로 193(괴정동),영업중,13,160,01,0512937575,381691.410105126    ,179586.487698108    ,부산광역시 사하구 괴정동 964-5,1999-06-15,2026-03-10 13:06:58
